2026-06-09 10:43:29.517 | INFO     | src.utils.logger:setup_logger:31 | 日志系统初始化完成
2026-06-09 10:43:29.517 | INFO     | src.main:main:40 | ============================================================
2026-06-09 10:43:29.517 | INFO     | src.main:main:41 | Translator InTime v0.1.0 启动
2026-06-09 10:43:29.517 | INFO     | src.main:main:42 | 实时游戏语音双向翻译系统
2026-06-09 10:43:29.517 | INFO     | src.main:main:43 | ============================================================
2026-06-09 10:43:29.717 | INFO     | src.main:main:67 | GUI 已启动
2026-06-09 10:43:45.124 | INFO     | src.core.translator:_init_client:53 | 云端模型已关闭，忽略 volc 后端，改用 auto 本地/文本翻译策略
2026-06-09 10:43:45.124 | INFO     | src.core.translator:_init_client:100 | 翻译策略: microsoft (降级: google)
2026-06-09 10:43:45.125 | INFO     | src.core.pipeline:initialize:118 | 初始化翻译管道...
2026-06-09 10:43:45.170 | INFO     | src.audio.virtual_device:_linux_create_speaker:68 | 已创建虚拟扬声器: translator_virtual_sink
2026-06-09 10:43:45.170 | INFO     | src.audio.virtual_device:_linux_create_mic_monitor:84 | Monitor 源自动可用: translator_virtual_sink.monitor
2026-06-09 10:43:45.171 | INFO     | src.core.pipeline:_ensure_asr_models_loaded:144 | 下载/加载本地 ASR 模型（backend=auto）...
2026-06-09 10:43:52.334 | INFO     | src.core.asr_engine:_load_funasr_model:117 | 加载 FunASR 模型: FunAudioLLM/Fun-ASR-Nano-2512, device=cpu, hub=ms
2026-06-09 10:44:18.444 | INFO     | src.core.asr_engine:_load_funasr_model:127 | Fun-ASR-Nano 模型加载成功 ✓
2026-06-09 10:44:18.444 | INFO     | src.core.asr_engine:share_model_from:51 | ASR 模型已复用（backend=funasr, language=en）
2026-06-09 10:44:18.445 | INFO     | src.core.pipeline:initialize:134 | TTS输出: 系统默认扬声器
2026-06-09 10:44:18.445 | INFO     | src.core.pipeline:initialize:136 | 翻译管道初始化完成
2026-06-09 10:44:18.445 | INFO     | src.core.pipeline:stop:235 | 翻译管道已停止
2026-06-09 10:44:18.461 | INFO     | src.audio.stream:_open_sounddevice_input:252 | 音频输入流已打开 (device=None, sr=16000)
2026-06-09 10:44:18.462 | INFO     | src.audio.stream:_open_pulse_input:301 | PulseAudio输入流已打开 (source=translator_virtual_sink.monitor, sr=16000)
2026-06-09 10:44:18.462 | INFO     | src.core.pipeline:start:188 | 游戏声音捕获已开启
2026-06-09 10:44:18.462 | INFO     | src.core.pipeline:start:216 | ✅ 双向翻译管道已启动（出站 + 入站）
2026-06-09 10:44:18.462 | INFO     | src.core.pipeline:_outbound_loop:366 | 出站管道(中->外) 启动
2026-06-09 10:44:18.794 | INFO     | src.core.pipeline:_inbound_loop:455 | 入站管道(外->中) 启动
2026-06-09 10:44:18.818 | INFO     | src.core.translator:_init_client:53 | 云端模型已关闭，忽略 volc 后端，改用 auto 本地/文本翻译策略
2026-06-09 10:44:18.819 | INFO     | src.core.translator:_init_client:100 | 翻译策略: microsoft (降级: google)
2026-06-09 10:44:18.819 | INFO     | src.core.pipeline:initialize:118 | 初始化翻译管道...
2026-06-09 10:44:18.833 | INFO     | src.audio.virtual_device:_linux_create_speaker:60 | 虚拟音频设备 'translator_virtual' 已存在
2026-06-09 10:44:18.833 | INFO     | src.audio.virtual_device:_linux_create_mic_monitor:84 | Monitor 源自动可用: translator_virtual_sink.monitor
2026-06-09 10:44:18.833 | INFO     | src.core.pipeline:_ensure_asr_models_loaded:144 | 下载/加载本地 ASR 模型（backend=auto）...
2026-06-09 10:44:18.834 | INFO     | src.core.asr_engine:_load_funasr_model:117 | 加载 FunASR 模型: FunAudioLLM/Fun-ASR-Nano-2512, device=cpu, hub=ms
2026-06-09 10:44:57.269 | INFO     | src.utils.logger:setup_logger:31 | 日志系统初始化完成
2026-06-09 10:44:57.269 | INFO     | src.main:main:40 | ============================================================
2026-06-09 10:44:57.269 | INFO     | src.main:main:41 | Translator InTime v0.1.0 启动
2026-06-09 10:44:57.269 | INFO     | src.main:main:42 | 实时游戏语音双向翻译系统
2026-06-09 10:44:57.269 | INFO     | src.main:main:43 | ============================================================
2026-06-09 10:44:57.455 | INFO     | src.main:main:67 | GUI 已启动
2026-06-09 10:45:04.258 | INFO     | src.core.pipeline:__init__:58 | 火山引擎配置: use_cloud=True, requested=False, configured=True
2026-06-09 10:45:04.258 | INFO     | src.core.translator:_init_client:100 | 翻译策略: volc (降级: microsoft, google)
2026-06-09 10:45:04.258 | INFO     | src.core.pipeline:initialize:118 | 初始化翻译管道...
2026-06-09 10:45:04.267 | INFO     | src.audio.virtual_device:_linux_create_speaker:60 | 虚拟音频设备 'translator_virtual' 已存在
2026-06-09 10:45:04.267 | INFO     | src.audio.virtual_device:_linux_create_mic_monitor:84 | Monitor 源自动可用: translator_virtual_sink.monitor
2026-06-09 10:45:04.267 | INFO     | src.core.pipeline:initialize:124 | 火山引擎可用，跳过本地 ASR 模型加载
2026-06-09 10:45:04.267 | INFO     | src.core.pipeline:initialize:134 | TTS输出: 系统默认扬声器
2026-06-09 10:45:04.267 | INFO     | src.core.pipeline:initialize:136 | 翻译管道初始化完成
